Commodity,District,Region,Year,Month,Month_Name,Quarter,Season,Avg_Monthly_Price,Date
Beans Yellow,Jinja,Eastern,2024,4,Apr,Q2,Lean Season,3055,01/04/2024
Beans Yellow,Jinja,Eastern,2024,5,May,Q2,Lean Season,2983,01/05/2024
Beans Yellow,Jinja,Eastern,2024,6,Jun,Q2,Lean Season,2733,01/06/2024
Beans Yellow,Jinja,Eastern,2024,7,Jul,Q3,Early Harvest,2278,01/07/2024
Beans Yellow,Jinja,Eastern,2024,8,Aug,Q3,Early Harvest,2110,01/08/2024
Beans Yellow,Jinja,Eastern,2024,9,Sep,Q3,Early Harvest,2489,01/09/2024
Beans Yellow,Jinja,Eastern,2024,10,Oct,Q4,Peak Lean,2943,01/10/2024
Beans Yellow,Jinja,Eastern,2024,11,Nov,Q4,Post-Harvest,3029,01/11/2024
Beans Yellow,Jinja,Eastern,2024,12,Dec,Q4,Post-Harvest,2549,01/12/2024
Beans Yellow,Jinja,Eastern,2025,1,Jan,Q1,Post-Harvest,2470,01/01/2025
Beans Yellow,Jinja,Eastern,2025,2,Feb,Q1,Post-Harvest,2877,01/02/2025
Beans Yellow,Jinja,Eastern,2025,3,Mar,Q1,Lean Season,3159,01/03/2025
Beans Yellow,Jinja,Eastern,2025,4,Apr,Q2,Lean Season,3268,01/04/2025
Beans Yellow,Jinja,Eastern,2025,5,May,Q2,Lean Season,3244,01/05/2025
Beans Yellow,Jinja,Eastern,2025,6,Jun,Q2,Lean Season,2953,01/06/2025
Beans Yellow,Jinja,Eastern,2025,7,Jul,Q3,Early Harvest,2493,01/07/2025
Beans Yellow,Jinja,Eastern,2025,8,Aug,Q3,Early Harvest,2359,01/08/2025
Beans Yellow,Jinja,Eastern,2025,9,Sep,Q3,Early Harvest,2733,01/09/2025
Beans Yellow,Jinja,Eastern,2025,10,Oct,Q4,Peak Lean,3144,01/10/2025
Beans Yellow,Jinja,Eastern,2025,11,Nov,Q4,Post-Harvest,3290,01/11/2025
Beans Yellow,Jinja,Eastern,2025,12,Dec,Q4,Post-Harvest,2823,01/12/2025
Beans Yellow,Kampala,Central,2024,1,Jan,Q1,Post-Harvest,2447,01/01/2024
Beans Yellow,Kampala,Central,2024,2,Feb,Q1,Post-Harvest,2803,01/02/2024
Beans Yellow,Kampala,Central,2024,3,Mar,Q1,Lean Season,3170,01/03/2024
Beans Yellow,Kampala,Central,2024,4,Apr,Q2,Lean Season,3257,01/04/2024
Beans Yellow,Kampala,Central,2024,5,May,Q2,Lean Season,3227,01/05/2024
Beans Yellow,Kampala,Central,2024,6,Jun,Q2,Lean Season,2932,01/06/2024
Beans Yellow,Kampala,Central,2024,7,Jul,Q3,Early Harvest,2557,01/07/2024
Beans Yellow,Kampala,Central,2024,8,Aug,Q3,Early Harvest,2344,01/08/2024
Beans Yellow,Kampala,Central,2024,9,Sep,Q3,Early Harvest,2730,01/09/2024
Beans Yellow,Kampala,Central,2024,10,Oct,Q4,Peak Lean,3167,01/10/2024
Beans Yellow,Kampala,Central,2024,11,Nov,Q4,Post-Harvest,3243,01/11/2024
Beans Yellow,Kampala,Central,2024,12,Dec,Q4,Post-Harvest,2794,01/12/2024
Beans Yellow,Kampala,Central,2025,1,Jan,Q1,Post-Harvest,2781,01/01/2025
Beans Yellow,Kampala,Central,2025,2,Feb,Q1,Post-Harvest,3066,01/02/2025
Beans Yellow,Kampala,Central,2025,3,Mar,Q1,Lean Season,3503,01/03/2025
Beans Yellow,Kampala,Central,2025,4,Apr,Q2,Lean Season,3533,01/04/2025
Beans Yellow,Kampala,Central,2025,5,May,Q2,Lean Season,3467,01/05/2025
Beans Yellow,Kampala,Central,2025,6,Jun,Q2,Lean Season,3221,01/06/2025
Beans Yellow,Kampala,Central,2025,7,Jul,Q3,Early Harvest,2734,01/07/2025
Beans Yellow,Kampala,Central,2025,8,Aug,Q3,Early Harvest,2502,01/08/2025
Beans Yellow,Kampala,Central,2025,9,Sep,Q3,Early Harvest,2931,01/09/2025
Beans Yellow,Kampala,Central,2025,10,Oct,Q4,Peak Lean,3487,01/10/2025
Beans Yellow,Kampala,Central,2025,11,Nov,Q4,Post-Harvest,3564,01/11/2025
Beans Yellow,Kampala,Central,2025,12,Dec,Q4,Post-Harvest,3102,01/12/2025
Beans Yellow,Kasese,Western,2024,1,Jan,Q1,Post-Harvest,2127,01/01/2024
Beans Yellow,Kasese,Western,2024,2,Feb,Q1,Post-Harvest,2345,01/02/2024
Beans Yellow,Kasese,Western,2024,3,Mar,Q1,Lean Season,2677,01/03/2024
Beans Yellow,Kasese,Western,2024,4,Apr,Q2,Lean Season,2764,01/04/2024
Beans Yellow,Kasese,Western,2024,5,May,Q2,Lean Season,2685,01/05/2024
Beans Yellow,Kasese,Western,2024,6,Jun,Q2,Lean Season,2533,01/06/2024
Beans Yellow,Kasese,Western,2024,7,Jul,Q3,Early Harvest,2137,01/07/2024
Beans Yellow,Kasese,Western,2024,8,Aug,Q3,Early Harvest,1979,01/08/2024
Beans Yellow,Kasese,Western,2024,9,Sep,Q3,Early Harvest,2295,01/09/2024
Beans Yellow,Kasese,Western,2024,10,Oct,Q4,Peak Lean,2702,01/10/2024
Beans Yellow,Kasese,Western,2024,11,Nov,Q4,Post-Harvest,2734,01/11/2024
Beans Yellow,Kasese,Western,2024,12,Dec,Q4,Post-Harvest,2334,01/12/2024
Beans Yellow,Kasese,Western,2025,1,Jan,Q1,Post-Harvest,2278,01/01/2025
Beans Yellow,Kasese,Western,2025,2,Feb,Q1,Post-Harvest,2566,01/02/2025
Beans Yellow,Kasese,Western,2025,3,Mar,Q1,Lean Season,2905,01/03/2025
Beans Yellow,Kasese,Western,2025,4,Apr,Q2,Lean Season,3008,01/04/2025
Beans Yellow,Kasese,Western,2025,5,May,Q2,Lean Season,2940,01/05/2025
Beans Yellow,Kasese,Western,2025,6,Jun,Q2,Lean Season,2742,01/06/2025
Beans Yellow,Kasese,Western,2025,7,Jul,Q3,Early Harvest,2286,01/07/2025
Beans Yellow,Kasese,Western,2025,8,Aug,Q3,Early Harvest,2112,01/08/2025
Beans Yellow,Kasese,Western,2025,9,Sep,Q3,Early Harvest,2496,01/09/2025
Beans Yellow,Kasese,Western,2025,10,Oct,Q4,Peak Lean,2915,01/10/2025
Beans Yellow,Kasese,Western,2025,11,Nov,Q4,Post-Harvest,2920,01/11/2025
Beans Yellow,Kasese,Western,2025,12,Dec,Q4,Post-Harvest,2590,01/12/2025
Beans Yellow,Kayunga,Central,2024,1,Jan,Q1,Post-Harvest,2113,01/01/2024
Beans Yellow,Kayunga,Central,2024,2,Feb,Q1,Post-Harvest,2325,01/02/2024
Beans Yellow,Kayunga,Central,2024,3,Mar,Q1,Lean Season,2616,01/03/2024
Beans Yellow,Kayunga,Central,2024,4,Apr,Q2,Lean Season,2678,01/04/2024
Beans Yellow,Kayunga,Central,2024,5,May,Q2,Lean Season,2695,01/05/2024
Beans Yellow,Kayunga,Central,2024,6,Jun,Q2,Lean Season,2462,01/06/2024
Beans Yellow,Kayunga,Central,2024,7,Jul,Q3,Early Harvest,2064,01/07/2024
Beans Yellow,Kayunga,Central,2024,8,Aug,Q3,Early Harvest,1970,01/08/2024
Beans Yellow,Kayunga,Central,2024,9,Sep,Q3,Early Harvest,2265,01/09/2024
Beans Yellow,Kayunga,Central,2024,10,Oct,Q4,Peak Lean,2670,01/10/2024
Beans Yellow,Kayunga,Central,2024,11,Nov,Q4,Post-Harvest,2758,01/11/2024
Beans Yellow,Kayunga,Central,2024,12,Dec,Q4,Post-Harvest,2315,01/12/2024
Beans Yellow,Kayunga,Central,2025,1,Jan,Q1,Post-Harvest,2269,01/01/2025
Beans Yellow,Kayunga,Central,2025,2,Feb,Q1,Post-Harvest,2616,01/02/2025
Beans Yellow,Kayunga,Central,2025,3,Mar,Q1,Lean Season,2843,01/03/2025
Beans Yellow,Kayunga,Central,2025,4,Apr,Q2,Lean Season,2978,01/04/2025
Beans Yellow,Kayunga,Central,2025,5,May,Q2,Lean Season,2917,01/05/2025
Beans Yellow,Kayunga,Central,2025,6,Jun,Q2,Lean Season,2743,01/06/2025
Beans Yellow,Kayunga,Central,2025,7,Jul,Q3,Early Harvest,2285,01/07/2025
Beans Yellow,Kayunga,Central,2025,8,Aug,Q3,Early Harvest,2117,01/08/2025
Beans Yellow,Kayunga,Central,2025,9,Sep,Q3,Early Harvest,2465,01/09/2025
Beans Yellow,Kayunga,Central,2025,10,Oct,Q4,Peak Lean,2871,01/10/2025
Beans Yellow,Kayunga,Central,2025,11,Nov,Q4,Post-Harvest,2939,01/11/2025
Beans Yellow,Kayunga,Central,2025,12,Dec,Q4,Post-Harvest,2532,01/12/2025
Beans Yellow,Kibaale,Western,2024,1,Jan,Q1,Post-Harvest,2048,01/01/2024
Beans Yellow,Kibaale,Western,2024,2,Feb,Q1,Post-Harvest,2284,01/02/2024
Beans Yellow,Kibaale,Western,2024,3,Mar,Q1,Lean Season,2494,01/03/2024
Beans Yellow,Kibaale,Western,2024,4,Apr,Q2,Lean Season,2654,01/04/2024
Beans Yellow,Kibaale,Western,2024,5,May,Q2,Lean Season,2619,01/05/2024
Beans Yellow,Kibaale,Western,2024,6,Jun,Q2,Lean Season,2367,01/06/2024
Beans Yellow,Kibaale,Western,2024,7,Jul,Q3,Early Harvest,2039,01/07/2024
Beans Yellow,Kibaale,Western,2024,8,Aug,Q3,Early Harvest,1873,01/08/2024
Beans Yellow,Kibaale,Western,2024,9,Sep,Q3,Early Harvest,2177,01/09/2024
Beans Yellow,Kibaale,Western,2024,10,Oct,Q4,Peak Lean,2598,01/10/2024
Beans Yellow,Kibaale,Western,2024,11,Nov,Q4,Post-Harvest,2661,01/11/2024
Beans Yellow,Kibaale,Western,2024,12,Dec,Q4,Post-Harvest,2241,01/12/2024
Beans Yellow,Kibaale,Western,2025,1,Jan,Q1,Post-Harvest,2163,01/01/2025
Beans Yellow,Kibaale,Western,2025,2,Feb,Q1,Post-Harvest,2491,01/02/2025
Beans Yellow,Kibaale,Western,2025,3,Mar,Q1,Lean Season,2779,01/03/2025
Beans Yellow,Kibaale,Western,2025,4,Apr,Q2,Lean Season,2884,01/04/2025
Beans Yellow,Kibaale,Western,2025,5,May,Q2,Lean Season,2849,01/05/2025
Beans Yellow,Kibaale,Western,2025,6,Jun,Q2,Lean Season,2635,01/06/2025
Beans Yellow,Kibaale,Western,2025,7,Jul,Q3,Early Harvest,2206,01/07/2025
Beans Yellow,Kibaale,Western,2025,8,Aug,Q3,Early Harvest,2039,01/08/2025
Beans Yellow,Kibaale,Western,2025,9,Sep,Q3,Early Harvest,2361,01/09/2025
Beans Yellow,Kibaale,Western,2025,10,Oct,Q4,Peak Lean,2828,01/10/2025
Beans Yellow,Kibaale,Western,2025,11,Nov,Q4,Post-Harvest,2819,01/11/2025
Beans Yellow,Kibaale,Western,2025,12,Dec,Q4,Post-Harvest,2423,01/12/2025
Beans Yellow,Kiryadongo,Northern,2024,1,Jan,Q1,Post-Harvest,1932,01/01/2024
Beans Yellow,Kiryadongo,Northern,2024,2,Feb,Q1,Post-Harvest,2207,01/02/2024
Beans Yellow,Kiryadongo,Northern,2024,3,Mar,Q1,Lean Season,2439,01/03/2024
Beans Yellow,Kiryadongo,Northern,2024,4,Apr,Q2,Lean Season,2526,01/04/2024
Beans Yellow,Kiryadongo,Northern,2024,5,May,Q2,Lean Season,2488,01/05/2024
Beans Yellow,Kiryadongo,Northern,2024,6,Jun,Q2,Lean Season,2295,01/06/2024
Beans Yellow,Kiryadongo,Northern,2024,7,Jul,Q3,Early Harvest,1918,01/07/2024
Beans Yellow,Kiryadongo,Northern,2024,8,Aug,Q3,Early Harvest,1830,01/08/2024
Beans Yellow,Kiryadongo,Northern,2024,9,Sep,Q3,Early Harvest,2132,01/09/2024
Beans Yellow,Kiryadongo,Northern,2024,10,Oct,Q4,Peak Lean,2454,01/10/2024
Beans Yellow,Kiryadongo,Northern,2024,11,Nov,Q4,Post-Harvest,2509,01/11/2024
Beans Yellow,Kiryadongo,Northern,2024,12,Dec,Q4,Post-Harvest,2150,01/12/2024
Beans Yellow,Kiryadongo,Northern,2025,1,Jan,Q1,Post-Harvest,2151,01/01/2025
Beans Yellow,Kiryadongo,Northern,2025,2,Feb,Q1,Post-Harvest,2403,01/02/2025
Beans Yellow,Kiryadongo,Northern,2025,3,Mar,Q1,Lean Season,2687,01/03/2025
Beans Yellow,Kiryadongo,Northern,2025,4,Apr,Q2,Lean Season,2765,01/04/2025
Beans Yellow,Kiryadongo,Northern,2025,5,May,Q2,Lean Season,2694,01/05/2025
Beans Yellow,Kiryadongo,Northern,2025,6,Jun,Q2,Lean Season,2496,01/06/2025
Beans Yellow,Kiryadongo,Northern,2025,7,Jul,Q3,Early Harvest,2130,01/07/2025
Beans Yellow,Kiryadongo,Northern,2025,8,Aug,Q3,Early Harvest,1963,01/08/2025
Beans Yellow,Kiryadongo,Northern,2025,9,Sep,Q3,Early Harvest,2253,01/09/2025
Beans Yellow,Kiryadongo,Northern,2025,10,Oct,Q4,Peak Lean,2644,01/10/2025
Beans Yellow,Kiryadongo,Northern,2025,11,Nov,Q4,Post-Harvest,2757,01/11/2025
Beans Yellow,Kiryadongo,Northern,2025,12,Dec,Q4,Post-Harvest,2339,01/12/2025
Beans Yellow,Kitgum,Northern,2024,1,Jan,Q1,Post-Harvest,1798,01/01/2024
Beans Yellow,Kitgum,Northern,2024,2,Feb,Q1,Post-Harvest,2057,01/02/2024
Beans Yellow,Kitgum,Northern,2024,3,Mar,Q1,Lean Season,2271,01/03/2024
Beans Yellow,Kitgum,Northern,2024,4,Apr,Q2,Lean Season,2417,01/04/2024
Beans Yellow,Kitgum,Northern,2024,5,May,Q2,Lean Season,2321,01/05/2024
Beans Yellow,Kitgum,Northern,2024,6,Jun,Q2,Lean Season,2167,01/06/2024
Beans Yellow,Kitgum,Northern,2024,7,Jul,Q3,Early Harvest,1846,01/07/2024
Beans Yellow,Kitgum,Northern,2024,8,Aug,Q3,Early Harvest,1702,01/08/2024
Beans Yellow,Kitgum,Northern,2024,9,Sep,Q3,Early Harvest,1974,01/09/2024
Beans Yellow,Kitgum,Northern,2024,10,Oct,Q4,Peak Lean,2301,01/10/2024
Beans Yellow,Kitgum,Northern,2024,11,Nov,Q4,Post-Harvest,2388,01/11/2024
Beans Yellow,Kitgum,Northern,2024,12,Dec,Q4,Post-Harvest,2058,01/12/2024
Beans Yellow,Kitgum,Northern,2025,1,Jan,Q1,Post-Harvest,1968,01/01/2025
Beans Yellow,Kitgum,Northern,2025,2,Feb,Q1,Post-Harvest,2172,01/02/2025
Beans Yellow,Kitgum,Northern,2025,3,Mar,Q1,Lean Season,2504,01/03/2025
Beans Yellow,Kitgum,Northern,2025,4,Apr,Q2,Lean Season,2618,01/04/2025
Beans Yellow,Kitgum,Northern,2025,5,May,Q2,Lean Season,2534,01/05/2025
Beans Yellow,Kitgum,Northern,2025,6,Jun,Q2,Lean Season,2375,01/06/2025
Beans Yellow,Kitgum,Northern,2025,7,Jul,Q3,Early Harvest,1964,01/07/2025
Beans Yellow,Kitgum,Northern,2025,8,Aug,Q3,Early Harvest,1843,01/08/2025
Beans Yellow,Kitgum,Northern,2025,9,Sep,Q3,Early Harvest,2161,01/09/2025
Beans Yellow,Kitgum,Northern,2025,10,Oct,Q4,Peak Lean,2499,01/10/2025
Beans Yellow,Kitgum,Northern,2025,11,Nov,Q4,Post-Harvest,2594,01/11/2025
Beans Yellow,Kitgum,Northern,2025,12,Dec,Q4,Post-Harvest,2229,01/12/2025
Beans Yellow,Kyegegwa,Western,2024,1,Jan,Q1,Post-Harvest,2029,01/01/2024
Beans Yellow,Kyegegwa,Western,2024,2,Feb,Q1,Post-Harvest,2306,01/02/2024
Beans Yellow,Kyegegwa,Western,2024,3,Mar,Q1,Lean Season,2574,01/03/2024
Beans Yellow,Kyegegwa,Western,2024,4,Apr,Q2,Lean Season,2688,01/04/2024
Beans Yellow,Kyegegwa,Western,2024,5,May,Q2,Lean Season,2626,01/05/2024
Beans Yellow,Kyegegwa,Western,2024,6,Jun,Q2,Lean Season,2434,01/06/2024
Beans Yellow,Kyegegwa,Western,2024,7,Jul,Q3,Early Harvest,2082,01/07/2024
Beans Yellow,Kyegegwa,Western,2024,8,Aug,Q3,Early Harvest,1899,01/08/2024
Beans Yellow,Kyegegwa,Western,2024,9,Sep,Q3,Early Harvest,2251,01/09/2024
Beans Yellow,Kyegegwa,Western,2024,10,Oct,Q4,Peak Lean,2582,01/10/2024
Beans Yellow,Kyegegwa,Western,2024,11,Nov,Q4,Post-Harvest,2653,01/11/2024
Beans Yellow,Kyegegwa,Western,2024,12,Dec,Q4,Post-Harvest,2279,01/12/2024
Beans Yellow,Kyegegwa,Western,2025,1,Jan,Q1,Post-Harvest,2212,01/01/2025
Beans Yellow,Kyegegwa,Western,2025,2,Feb,Q1,Post-Harvest,2471,01/02/2025
Beans Yellow,Kyegegwa,Western,2025,3,Mar,Q1,Lean Season,2792,01/03/2025
Beans Yellow,Kyegegwa,Western,2025,4,Apr,Q2,Lean Season,2906,01/04/2025
Beans Yellow,Kyegegwa,Western,2025,5,May,Q2,Lean Season,2875,01/05/2025
Beans Yellow,Kyegegwa,Western,2025,6,Jun,Q2,Lean Season,2627,01/06/2025
Beans Yellow,Kyegegwa,Western,2025,7,Jul,Q3,Early Harvest,2290,01/07/2025
Beans Yellow,Kyegegwa,Western,2025,8,Aug,Q3,Early Harvest,2101,01/08/2025
Beans Yellow,Kyegegwa,Western,2025,9,Sep,Q3,Early Harvest,2390,01/09/2025
Beans Yellow,Kyegegwa,Western,2025,10,Oct,Q4,Peak Lean,2810,01/10/2025
Beans Yellow,Kyegegwa,Western,2025,11,Nov,Q4,Post-Harvest,2851,01/11/2025
Beans Yellow,Kyegegwa,Western,2025,12,Dec,Q4,Post-Harvest,2455,01/12/2025
Beans Yellow,Lira,Northern,2024,1,Jan,Q1,Post-Harvest,2009,01/01/2024
Beans Yellow,Lira,Northern,2024,2,Feb,Q1,Post-Harvest,2244,01/02/2024
Beans Yellow,Lira,Northern,2024,3,Mar,Q1,Lean Season,2493,01/03/2024
Beans Yellow,Lira,Northern,2024,4,Apr,Q2,Lean Season,2630,01/04/2024
Beans Yellow,Lira,Northern,2024,5,May,Q2,Lean Season,2574,01/05/2024
Beans Yellow,Lira,Northern,2024,6,Jun,Q2,Lean Season,2383,01/06/2024
Beans Yellow,Lira,Northern,2024,7,Jul,Q3,Early Harvest,1962,01/07/2024
Beans Yellow,Lira,Northern,2024,8,Aug,Q3,Early Harvest,1902,01/08/2024
Beans Yellow,Lira,Northern,2024,9,Sep,Q3,Early Harvest,2139,01/09/2024
Beans Yellow,Lira,Northern,2024,10,Oct,Q4,Peak Lean,2527,01/10/2024
Beans Yellow,Lira,Northern,2024,11,Nov,Q4,Post-Harvest,2607,01/11/2024
Beans Yellow,Lira,Northern,2024,12,Dec,Q4,Post-Harvest,2218,01/12/2024
Beans Yellow,Lira,Northern,2025,1,Jan,Q1,Post-Harvest,2156,01/01/2025
Beans Yellow,Lira,Northern,2025,2,Feb,Q1,Post-Harvest,2458,01/02/2025
Beans Yellow,Lira,Northern,2025,3,Mar,Q1,Lean Season,2768,01/03/2025
Beans Yellow,Lira,Northern,2025,4,Apr,Q2,Lean Season,2860,01/04/2025
Beans Yellow,Lira,Northern,2025,5,May,Q2,Lean Season,2748,01/05/2025
Beans Yellow,Lira,Northern,2025,6,Jun,Q2,Lean Season,2620,01/06/2025
Beans Yellow,Lira,Northern,2025,7,Jul,Q3,Early Harvest,2182,01/07/2025
Beans Yellow,Lira,Northern,2025,8,Aug,Q3,Early Harvest,2032,01/08/2025
Beans Yellow,Lira,Northern,2025,9,Sep,Q3,Early Harvest,2349,01/09/2025
Beans Yellow,Lira,Northern,2025,10,Oct,Q4,Peak Lean,2752,01/10/2025
Beans Yellow,Lira,Northern,2025,11,Nov,Q4,Post-Harvest,2800,01/11/2025
Beans Yellow,Lira,Northern,2025,12,Dec,Q4,Post-Harvest,2398,01/12/2025
Beans Yellow,Luwero,Central,2024,1,Jan,Q1,Post-Harvest,2145,01/01/2024
Beans Yellow,Luwero,Central,2024,2,Feb,Q1,Post-Harvest,2348,01/02/2024
Beans Yellow,Luwero,Central,2024,3,Mar,Q1,Lean Season,2631,01/03/2024
Beans Yellow,Luwero,Central,2024,4,Apr,Q2,Lean Season,2788,01/04/2024
Beans Yellow,Luwero,Central,2024,5,May,Q2,Lean Season,2714,01/05/2024
Beans Yellow,Luwero,Central,2024,6,Jun,Q2,Lean Season,2533,01/06/2024
Beans Yellow,Luwero,Central,2024,7,Jul,Q3,Early Harvest,2139,01/07/2024
Beans Yellow,Luwero,Central,2024,8,Aug,Q3,Early Harvest,2004,01/08/2024
Beans Yellow,Luwero,Central,2024,9,Sep,Q3,Early Harvest,2309,01/09/2024
Beans Yellow,Luwero,Central,2024,10,Oct,Q4,Peak Lean,2708,01/10/2024
Beans Yellow,Luwero,Central,2024,11,Nov,Q4,Post-Harvest,2730,01/11/2024
Beans Yellow,Luwero,Central,2024,12,Dec,Q4,Post-Harvest,2401,01/12/2024
Beans Yellow,Luwero,Central,2025,1,Jan,Q1,Post-Harvest,2327,01/01/2025
Beans Yellow,Luwero,Central,2025,2,Feb,Q1,Post-Harvest,2610,01/02/2025
Beans Yellow,Luwero,Central,2025,3,Mar,Q1,Lean Season,2887,01/03/2025
Beans Yellow,Luwero,Central,2025,4,Apr,Q2,Lean Season,3027,01/04/2025
Beans Yellow,Luwero,Central,2025,5,May,Q2,Lean Season,2923,01/05/2025
Beans Yellow,Luwero,Central,2025,6,Jun,Q2,Lean Season,2728,01/06/2025
Beans Yellow,Luwero,Central,2025,7,Jul,Q3,Early Harvest,2344,01/07/2025
Beans Yellow,Luwero,Central,2025,8,Aug,Q3,Early Harvest,2161,01/08/2025
Beans Yellow,Luwero,Central,2025,9,Sep,Q3,Early Harvest,2519,01/09/2025
Beans Yellow,Luwero,Central,2025,10,Oct,Q4,Peak Lean,2933,01/10/2025
Beans Yellow,Luwero,Central,2025,11,Nov,Q4,Post-Harvest,3023,01/11/2025
Beans Yellow,Luwero,Central,2025,12,Dec,Q4,Post-Harvest,2554,01/12/2025
Beans Yellow,Masindi,Western,2024,1,Jan,Q1,Post-Harvest,2161,01/01/2024
Beans Yellow,Masindi,Western,2024,2,Feb,Q1,Post-Harvest,2456,01/02/2024
Beans Yellow,Masindi,Western,2024,3,Mar,Q1,Lean Season,2725,01/03/2024
Beans Yellow,Masindi,Western,2024,4,Apr,Q2,Lean Season,2815,01/04/2024
Beans Yellow,Masindi,Western,2024,5,May,Q2,Lean Season,2760,01/05/2024
Beans Yellow,Masindi,Western,2024,6,Jun,Q2,Lean Season,2599,01/06/2024
Beans Yellow,Masindi,Western,2024,7,Jul,Q3,Early Harvest,2200,01/07/2024
Beans Yellow,Masindi,Western,2024,8,Aug,Q3,Early Harvest,2005,01/08/2024
Beans Yellow,Masindi,Western,2024,9,Sep,Q3,Early Harvest,2319,01/09/2024
Beans Yellow,Masindi,Western,2024,10,Oct,Q4,Peak Lean,2755,01/10/2024
Beans Yellow,Masindi,Western,2024,11,Nov,Q4,Post-Harvest,2822,01/11/2024
Beans Yellow,Masindi,Western,2024,12,Dec,Q4,Post-Harvest,2475,01/12/2024
Beans Yellow,Masindi,Western,2025,1,Jan,Q1,Post-Harvest,2348,01/01/2025
Beans Yellow,Masindi,Western,2025,2,Feb,Q1,Post-Harvest,2641,01/02/2025
Beans Yellow,Masindi,Western,2025,3,Mar,Q1,Lean Season,2873,01/03/2025
Beans Yellow,Masindi,Western,2025,4,Apr,Q2,Lean Season,3081,01/04/2025
Beans Yellow,Masindi,Western,2025,5,May,Q2,Lean Season,2987,01/05/2025
Beans Yellow,Masindi,Western,2025,6,Jun,Q2,Lean Season,2796,01/06/2025
Beans Yellow,Masindi,Western,2025,7,Jul,Q3,Early Harvest,2333,01/07/2025
Beans Yellow,Masindi,Western,2025,8,Aug,Q3,Early Harvest,2187,01/08/2025
Beans Yellow,Masindi,Western,2025,9,Sep,Q3,Early Harvest,2549,01/09/2025
Beans Yellow,Masindi,Western,2025,10,Oct,Q4,Peak Lean,2930,01/10/2025
Beans Yellow,Masindi,Western,2025,11,Nov,Q4,Post-Harvest,3040,01/11/2025
Beans Yellow,Masindi,Western,2025,12,Dec,Q4,Post-Harvest,2616,01/12/2025
Beans Yellow,Mbale,Eastern,2024,1,Jan,Q1,Post-Harvest,2155,01/01/2024
Beans Yellow,Mbale,Eastern,2024,2,Feb,Q1,Post-Harvest,2465,01/02/2024
Beans Yellow,Mbale,Eastern,2024,3,Mar,Q1,Lean Season,2763,01/03/2024
Beans Yellow,Mbale,Eastern,2024,4,Apr,Q2,Lean Season,2899,01/04/2024
Beans Yellow,Mbale,Eastern,2024,5,May,Q2,Lean Season,2831,01/05/2024
Beans Yellow,Mbale,Eastern,2024,6,Jun,Q2,Lean Season,2575,01/06/2024
Beans Yellow,Mbale,Eastern,2024,7,Jul,Q3,Early Harvest,2154,01/07/2024
Beans Yellow,Mbale,Eastern,2024,8,Aug,Q3,Early Harvest,2080,01/08/2024
Beans Yellow,Mbale,Eastern,2024,9,Sep,Q3,Early Harvest,2393,01/09/2024
Beans Yellow,Mbale,Eastern,2024,10,Oct,Q4,Peak Lean,2830,01/10/2024
Beans Yellow,Mbale,Eastern,2024,11,Nov,Q4,Post-Harvest,2859,01/11/2024
Beans Yellow,Mbale,Eastern,2024,12,Dec,Q4,Post-Harvest,2442,01/12/2024
Beans Yellow,Mbale,Eastern,2025,1,Jan,Q1,Post-Harvest,2317,01/01/2025
Beans Yellow,Mbale,Eastern,2025,2,Feb,Q1,Post-Harvest,2697,01/02/2025
Beans Yellow,Mbale,Eastern,2025,3,Mar,Q1,Lean Season,2960,01/03/2025
Beans Yellow,Mbale,Eastern,2025,4,Apr,Q2,Lean Season,3063,01/04/2025
Beans Yellow,Mbale,Eastern,2025,5,May,Q2,Lean Season,3002,01/05/2025
Beans Yellow,Mbale,Eastern,2025,6,Jun,Q2,Lean Season,2794,01/06/2025
Beans Yellow,Mbale,Eastern,2025,7,Jul,Q3,Early Harvest,2355,01/07/2025
Beans Yellow,Mbale,Eastern,2025,8,Aug,Q3,Early Harvest,2214,01/08/2025
Beans Yellow,Mbale,Eastern,2025,9,Sep,Q3,Early Harvest,2556,01/09/2025
Beans Yellow,Mbale,Eastern,2025,10,Oct,Q4,Peak Lean,3017,01/10/2025
Beans Yellow,Mbale,Eastern,2025,11,Nov,Q4,Post-Harvest,3107,01/11/2025
Beans Yellow,Mbale,Eastern,2025,12,Dec,Q4,Post-Harvest,2668,01/12/2025
Beans Yellow,Mubende,Western,2024,1,Jan,Q1,Post-Harvest,2120,01/01/2024
Beans Yellow,Mubende,Western,2024,2,Feb,Q1,Post-Harvest,2398,01/02/2024
Beans Yellow,Mubende,Western,2024,3,Mar,Q1,Lean Season,2679,01/03/2024
Beans Yellow,Mubende,Western,2024,4,Apr,Q2,Lean Season,2786,01/04/2024
Beans Yellow,Mubende,Western,2024,5,May,Q2,Lean Season,2742,01/05/2024
Beans Yellow,Mubende,Western,2024,6,Jun,Q2,Lean Season,2533,01/06/2024
Beans Yellow,Mubende,Western,2024,7,Jul,Q3,Early Harvest,2109,01/07/2024
Beans Yellow,Mubende,Western,2024,8,Aug,Q3,Early Harvest,1979,01/08/2024
Beans Yellow,Mubende,Western,2024,9,Sep,Q3,Early Harvest,2316,01/09/2024
Beans Yellow,Mubende,Western,2024,10,Oct,Q4,Peak Lean,2715,01/10/2024
Beans Yellow,Mubende,Western,2024,11,Nov,Q4,Post-Harvest,2786,01/11/2024
