Date,Year,Month,Month_Name,Commodity,Region,District,SARIMA_Forecast,SARIMAX_Forecast,Blended_Forecast,Lower_95CI,Upper_95CI,Forecast_Month
2026-09-01,2026,9,Sep,Beans Yellow,Eastern,Mbale,2745.0,2806.0,2782.0,2559.0,3005.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Eastern,Mbale,3323.0,3382.0,3358.0,3089.0,3627.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Eastern,Mbale,3299.0,3390.0,3354.0,3086.0,3622.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Eastern,Mbale,2879.0,2917.0,2902.0,2670.0,3134.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Eastern,Jinja,2961.0,3047.0,3013.0,2772.0,3254.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Eastern,Jinja,3289.0,3339.0,3319.0,3053.0,3585.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Eastern,Jinja,3617.0,3670.0,3649.0,3357.0,3941.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Eastern,Jinja,3727.0,3812.0,3778.0,3476.0,4080.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Eastern,Jinja,3671.0,3748.0,3717.0,3420.0,4014.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Eastern,Jinja,3293.0,3419.0,3369.0,3099.0,3639.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Eastern,Jinja,2742.0,2801.0,2777.0,2555.0,2999.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Eastern,Jinja,2594.0,2689.0,2651.0,2439.0,2863.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Eastern,Jinja,2923.0,3012.0,2976.0,2738.0,3214.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Eastern,Jinja,3467.0,3584.0,3537.0,3254.0,3820.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Eastern,Jinja,3592.0,3651.0,3627.0,3337.0,3917.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Eastern,Jinja,3016.0,3094.0,3063.0,2818.0,3308.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Eastern,Busia,2686.0,2782.0,2744.0,2524.0,2964.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Eastern,Busia,2973.0,3029.0,3007.0,2766.0,3248.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Eastern,Busia,3347.0,3431.0,3397.0,3125.0,3669.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Eastern,Busia,3449.0,3564.0,3518.0,3237.0,3799.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Eastern,Busia,3330.0,3395.0,3369.0,3099.0,3639.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Eastern,Busia,3075.0,3108.0,3095.0,2847.0,3343.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Eastern,Busia,2594.0,2650.0,2628.0,2418.0,2838.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Eastern,Busia,2379.0,2459.0,2427.0,2233.0,2621.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Eastern,Busia,2704.0,2743.0,2727.0,2509.0,2945.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Eastern,Busia,3254.0,3377.0,3328.0,3062.0,3594.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Eastern,Busia,3298.0,3346.0,3327.0,3061.0,3593.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Eastern,Busia,2801.0,2908.0,2865.0,2636.0,3094.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Eastern,Soroti,2644.0,2702.0,2679.0,2465.0,2893.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Eastern,Soroti,2872.0,2934.0,2909.0,2676.0,3142.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Eastern,Soroti,3167.0,3248.0,3216.0,2959.0,3473.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Eastern,Soroti,3279.0,3367.0,3332.0,3065.0,3599.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Eastern,Soroti,3253.0,3319.0,3293.0,3030.0,3556.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Eastern,Soroti,2980.0,3084.0,3042.0,2799.0,3285.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Eastern,Soroti,2495.0,2541.0,2523.0,2321.0,2725.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Eastern,Soroti,2341.0,2407.0,2381.0,2191.0,2571.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Eastern,Soroti,2645.0,2750.0,2708.0,2491.0,2925.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Eastern,Soroti,3152.0,3249.0,3210.0,2953.0,3467.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Eastern,Soroti,3123.0,3167.0,3149.0,2897.0,3401.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Eastern,Soroti,2701.0,2802.0,2762.0,2541.0,2983.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Central,Kampala,3446.0,3495.0,3475.0,3197.0,3753.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Central,Kampala,3869.0,4017.0,3958.0,3641.0,4275.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Central,Kampala,4288.0,4439.0,4379.0,4029.0,4729.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Central,Kampala,4490.0,4563.0,4534.0,4171.0,4897.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Central,Kampala,4320.0,4372.0,4351.0,4003.0,4699.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Central,Kampala,3919.0,4006.0,3971.0,3653.0,4289.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Central,Kampala,3244.0,3289.0,3271.0,3009.0,3533.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Central,Kampala,3042.0,3138.0,3100.0,2852.0,3348.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Central,Kampala,3471.0,3587.0,3541.0,3258.0,3824.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Central,Kampala,4136.0,4299.0,4234.0,3895.0,4573.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Central,Kampala,4130.0,4270.0,4214.0,3877.0,4551.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Central,Kampala,3559.0,3599.0,3583.0,3296.0,3870.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Central,Natete,3349.0,3435.0,3401.0,3129.0,3673.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Central,Natete,3688.0,3797.0,3753.0,3453.0,4053.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Central,Natete,4077.0,4175.0,4136.0,3805.0,4467.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Central,Natete,4208.0,4285.0,4254.0,3914.0,4594.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Central,Natete,4123.0,4218.0,4180.0,3846.0,4514.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Central,Natete,3747.0,3816.0,3788.0,3485.0,4091.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Central,Natete,3117.0,3178.0,3154.0,2902.0,3406.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Central,Natete,2947.0,3027.0,2995.0,2755.0,3235.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Central,Natete,3421.0,3505.0,3471.0,3193.0,3749.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Central,Natete,3903.0,3996.0,3959.0,3642.0,4276.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Central,Natete,4096.0,4243.0,4184.0,3849.0,4519.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Central,Natete,3441.0,3517.0,3487.0,3208.0,3766.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Central,Luwero,2917.0,2986.0,2958.0,2721.0,3195.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Central,Luwero,3316.0,3437.0,3389.0,3118.0,3660.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Central,Luwero,3711.0,3834.0,3785.0,3482.0,4088.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Central,Luwero,3794.0,3839.0,3821.0,3515.0,4127.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Central,Luwero,3698.0,3818.0,3770.0,3468.0,4072.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Central,Luwero,3437.0,3516.0,3484.0,3205.0,3763.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Central,Luwero,2761.0,2802.0,2786.0,2563.0,3009.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Central,Luwero,2610.0,2690.0,2658.0,2445.0,2871.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Central,Luwero,3007.0,3096.0,3060.0,2815.0,3305.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Central,Luwero,3528.0,3663.0,3609.0,3320.0,3898.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Central,Luwero,3623.0,3748.0,3698.0,3402.0,3994.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Central,Luwero,3062.0,3100.0,3085.0,2838.0,3332.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Central,Kayunga,2925.0,2960.0,2946.0,2710.0,3182.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Central,Kayunga,3195.0,3304.0,3260.0,2999.0,3521.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Central,Kayunga,3530.0,3632.0,3591.0,3304.0,3878.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Central,Kayunga,3740.0,3869.0,3817.0,3512.0,4122.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Central,Kayunga,3597.0,3689.0,3652.0,3360.0,3944.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Central,Kayunga,3269.0,3360.0,3324.0,3058.0,3590.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Central,Kayunga,2767.0,2845.0,2814.0,2589.0,3039.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Central,Kayunga,2532.0,2623.0,2587.0,2380.0,2794.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Central,Kayunga,2937.0,2975.0,2960.0,2723.0,3197.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Central,Kayunga,3384.0,3505.0,3457.0,3180.0,3734.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Central,Kayunga,3467.0,3560.0,3523.0,3241.0,3805.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Central,Kayunga,2960.0,3035.0,3005.0,2765.0,3245.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Central,Gomba,2767.0,2858.0,2822.0,2596.0,3048.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Central,Gomba,3130.0,3227.0,3188.0,2933.0,3443.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Central,Gomba,3375.0,3475.0,3435.0,3160.0,3710.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Central,Gomba,3532.0,3624.0,3587.0,3300.0,3874.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Central,Gomba,3363.0,3478.0,3432.0,3157.0,3707.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Central,Gomba,3217.0,3276.0,3252.0,2992.0,3512.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Central,Gomba,2580.0,2620.0,2604.0,2396.0,2812.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Central,Gomba,2495.0,2568.0,2539.0,2336.0,2742.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Central,Gomba,2790.0,2841.0,2821.0,2595.0,3047.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Central,Gomba,3345.0,3397.0,3376.0,3106.0,3646.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Central,Gomba,3300.0,3376.0,3346.0,3078.0,3614.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Central,Gomba,2819.0,2861.0,2844.0,2616.0,3072.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Western,Mubende,2951.0,3067.0,3021.0,2779.0,3263.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Western,Mubende,3240.0,3331.0,3295.0,3031.0,3559.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Western,Mubende,3585.0,3674.0,3638.0,3347.0,3929.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Western,Mubende,3797.0,3891.0,3853.0,3545.0,4161.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Western,Mubende,3704.0,3805.0,3765.0,3464.0,4066.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Western,Mubende,3434.0,3523.0,3487.0,3208.0,3766.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Western,Mubende,2824.0,2870.0,2852.0,2624.0,3080.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Western,Mubende,2578.0,2631.0,2610.0,2401.0,2819.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Western,Mubende,2955.0,2986.0,2974.0,2736.0,3212.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Western,Mubende,3457.0,3543.0,3509.0,3228.0,3790.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Western,Mubende,3584.0,3680.0,3642.0,3351.0,3933.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Western,Mubende,2982.0,3023.0,3007.0,2766.0,3248.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Western,Hoima,3058.0,3160.0,3119.0,2869.0,3369.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Western,Hoima,3345.0,3431.0,3397.0,3125.0,3669.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Western,Hoima,3766.0,3882.0,3836.0,3529.0,4143.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Western,Hoima,3865.0,3959.0,3921.0,3607.0,4235.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Western,Hoima,3771.0,3873.0,3832.0,3525.0,4139.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Western,Hoima,3473.0,3558.0,3524.0,3242.0,3806.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Western,Hoima,2924.0,2971.0,2952.0,2716.0,3188.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Western,Hoima,2686.0,2768.0,2735.0,2516.0,2954.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Western,Hoima,3090.0,3148.0,3125.0,2875.0,3375.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Western,Hoima,3551.0,3658.0,3615.0,3326.0,3904.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Western,Hoima,3706.0,3750.0,3732.0,3433.0,4031.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Western,Hoima,3145.0,3254.0,3210.0,2953.0,3467.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Western,Masindi,3013.0,3132.0,3084.0,2837.0,3331.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Western,Masindi,3333.0,3465.0,3412.0,3139.0,3685.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Western,Masindi,3683.0,3794.0,3750.0,3450.0,4050.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Western,Masindi,3833.0,3956.0,3907.0,3594.0,4220.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Western,Masindi,3748.0,3849.0,3809.0,3504.0,4114.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Western,Masindi,3455.0,3516.0,3492.0,3213.0,3771.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Western,Masindi,2839.0,2882.0,2865.0,2636.0,3094.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Western,Masindi,2636.0,2693.0,2670.0,2456.0,2884.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Western,Masindi,2974.0,3029.0,3007.0,2766.0,3248.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Western,Masindi,3576.0,3660.0,3626.0,3336.0,3916.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Western,Masindi,3673.0,3754.0,3722.0,3424.0,4020.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Western,Masindi,3058.0,3160.0,3119.0,2869.0,3369.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Western,Kibaale,2728.0,2831.0,2790.0,2567.0,3013.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Western,Kibaale,3104.0,3204.0,3164.0,2911.0,3417.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Western,Kibaale,3465.0,3532.0,3505.0,3225.0,3785.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Western,Kibaale,3628.0,3668.0,3652.0,3360.0,3944.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Western,Kibaale,3526.0,3572.0,3554.0,3270.0,3838.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Western,Kibaale,3171.0,3288.0,3241.0,2982.0,3500.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Western,Kibaale,2623.0,2654.0,2642.0,2431.0,2853.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Western,Kibaale,2494.0,2540.0,2522.0,2320.0,2724.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Western,Kibaale,2822.0,2888.0,2862.0,2633.0,3091.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Western,Kibaale,3340.0,3447.0,3404.0,3132.0,3676.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Western,Kibaale,3354.0,3478.0,3428.0,3154.0,3702.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Western,Kibaale,2831.0,2924.0,2887.0,2656.0,3118.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Western,Kyegegwa,2839.0,2912.0,2883.0,2652.0,3114.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Western,Kyegegwa,3209.0,3286.0,3255.0,2995.0,3515.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Western,Kyegegwa,3536.0,3578.0,3561.0,3276.0,3846.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Western,Kyegegwa,3594.0,3653.0,3629.0,3339.0,3919.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Western,Kyegegwa,3567.0,3648.0,3616.0,3327.0,3905.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Western,Kyegegwa,3245.0,3342.0,3303.0,3039.0,3567.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Western,Kyegegwa,2681.0,2737.0,2715.0,2498.0,2932.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Western,Kyegegwa,2491.0,2574.0,2541.0,2338.0,2744.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Western,Kyegegwa,2930.0,2988.0,2965.0,2728.0,3202.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Western,Kyegegwa,3387.0,3510.0,3461.0,3184.0,3738.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Western,Kyegegwa,3491.0,3586.0,3548.0,3264.0,3832.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Western,Kyegegwa,2868.0,2943.0,2913.0,2680.0,3146.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Western,Kasese,2916.0,2987.0,2959.0,2722.0,3196.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Western,Kasese,3220.0,3282.0,3257.0,2996.0,3518.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Western,Kasese,3634.0,3776.0,3719.0,3421.0,4017.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Western,Kasese,3745.0,3834.0,3798.0,3494.0,4102.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Western,Kasese,3596.0,3649.0,3628.0,3338.0,3918.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Western,Kasese,3312.0,3347.0,3333.0,3066.0,3600.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Western,Kasese,2754.0,2796.0,2779.0,2557.0,3001.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Western,Kasese,2534.0,2568.0,2554.0,2350.0,2758.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Western,Kasese,3009.0,3064.0,3042.0,2799.0,3285.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Western,Kasese,3470.0,3531.0,3507.0,3226.0,3788.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Western,Kasese,3550.0,3603.0,3582.0,3295.0,3869.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Western,Kasese,2986.0,3036.0,3016.0,2775.0,3257.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Western,Mutukula,3197.0,3238.0,3222.0,2964.0,3480.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Western,Mutukula,3585.0,3699.0,3653.0,3361.0,3945.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Western,Mutukula,3946.0,4098.0,4037.0,3714.0,4360.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Western,Mutukula,4046.0,4098.0,4077.0,3751.0,4403.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Western,Mutukula,3923.0,4001.0,3970.0,3652.0,4288.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Western,Mutukula,3624.0,3661.0,3646.0,3354.0,3938.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Western,Mutukula,3019.0,3070.0,3050.0,2806.0,3294.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Western,Mutukula,2802.0,2863.0,2839.0,2612.0,3066.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Western,Mutukula,3320.0,3444.0,3394.0,3122.0,3666.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Western,Mutukula,3742.0,3871.0,3819.0,3513.0,4125.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Western,Mutukula,3842.0,3942.0,3902.0,3590.0,4214.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Western,Mutukula,3291.0,3421.0,3369.0,3099.0,3639.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Northern,Gulu,2798.0,2879.0,2847.0,2619.0,3075.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Northern,Gulu,3174.0,3221.0,3202.0,2946.0,3458.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Northern,Gulu,3452.0,3499.0,3480.0,3202.0,3758.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Northern,Gulu,3519.0,3629.0,3585.0,3298.0,3872.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Northern,Gulu,3498.0,3545.0,3526.0,3244.0,3808.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Northern,Gulu,3214.0,3338.0,3288.0,3025.0,3551.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Northern,Gulu,2627.0,2666.0,2650.0,2438.0,2862.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Northern,Gulu,2501.0,2543.0,2526.0,2324.0,2728.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Northern,Gulu,2877.0,2985.0,2942.0,2707.0,3177.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Northern,Gulu,3267.0,3331.0,3305.0,3041.0,3569.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Northern,Gulu,3404.0,3491.0,3456.0,3180.0,3732.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Northern,Gulu,2883.0,2972.0,2936.0,2701.0,3171.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Northern,Lira,2781.0,2832.0,2812.0,2587.0,3037.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Northern,Lira,3107.0,3145.0,3130.0,2880.0,3380.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Northern,Lira,3432.0,3552.0,3504.0,3224.0,3784.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Northern,Lira,3585.0,3690.0,3648.0,3356.0,3940.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Northern,Lira,3409.0,3510.0,3470.0,3192.0,3748.0,May 2026
2026-06-01,2026,6,Jun,Beans Nambaale,Northern,Lira,3125.0,3222.0,3183.0,2928.0,3438.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Nambaale,Northern,Lira,2668.0,2771.0,2730.0,2512.0,2948.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Nambaale,Northern,Lira,2418.0,2487.0,2459.0,2262.0,2656.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Nambaale,Northern,Lira,2861.0,2943.0,2910.0,2677.0,3143.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Nambaale,Northern,Lira,3343.0,3420.0,3389.0,3118.0,3660.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Nambaale,Northern,Lira,3384.0,3426.0,3409.0,3136.0,3682.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Nambaale,Northern,Lira,2804.0,2842.0,2827.0,2601.0,3053.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Nambaale,Northern,Kiryadongo,2606.0,2667.0,2643.0,2432.0,2854.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Nambaale,Northern,Kiryadongo,3013.0,3068.0,3046.0,2802.0,3290.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Nambaale,Northern,Kiryadongo,3253.0,3360.0,3317.0,3052.0,3582.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Nambaale,Northern,Kiryadongo,3371.0,3466.0,3428.0,3154.0,3702.0,Apr 2026
2026-05-01,2026,5,May,Beans Nambaale,Northern,Kiryadongo,3272.0,3344.0,3315.0,3050.0,3580.0,May 2026
